CVEGEO,Municipio,Pobreza_pct,Pobreza_extrema_pct,Carencia_servicios_pct,Estado,poblacion_total,pct_rural,clasificacion_rural,monto_agua,monto_recaudado_percapita,tomas_pagadas,Clave RHA,RHA,cobertura_agua_conagua_pct,carencia_agua_conagua_pct
15124,San José del Rincón,77.0493163791,24.851531723,54.978743256,México,100082,94.67636538038808,Rural,1069282.0,11.0,3466.0,VIII,Lerma-Santiago-Pacífico,81.05,18.950000000000003
15125,Tonanitla,52.8015284877,9.0147998272,9.1055085891,México,14892,7.675261885576148,Urbano,3128028.0,210.0,1242.0,XIII,Aguas del Valle de México,94.62,5.3799999999999955
16001,Acuitzio,55.515502996,10.5321075865,28.3493577129,Michoacán de Ocampo,11326,34.31926540702808,Urbano,2032284.0,180.0,1898.0,VIII,Lerma-Santiago-Pacífico,96.79,3.2099999999999937
16002,Aguililla,62.7704886175,14.1479962592,21.7390186333,Michoacán de Ocampo,15124,26.904258132769108,Urbano,2236810.0,152.0,4317.0,VIII,Lerma-Santiago-Pacífico,95.91,4.090000000000003
16003,Álvaro Obregón,62.0736318103,12.1892923002,17.2346732967,Michoacán de Ocampo,23058,58.7431693989071,Rural,2617272.0,114.0,2794.0,VIII,Lerma-Santiago-Pacífico,99.55,0.45000000000000284
16004,Angamacutiro,46.376128978,6.1754099459,19.7998721518,Michoacán de Ocampo,14960,66.28342245989305,Rural,1062066.0,71.0,2294.0,VIII,Lerma-Santiago-Pacífico,98.8,1.2000000000000028
16005,Angangueo,61.3534929987,13.5031097607,38.5521249772,Michoacán de Ocampo,10896,63.5003671071953,Rural,347493.0,32.0,352.0,IV,Balsas,98.98,1.019999999999996
16006,Apatzingán,41.3252290168,6.2211524753,12.6890243252,Michoacán de Ocampo,126576,16.548950827961068,Urbano,48282987.0,383.0,42708.0,IV,Balsas,97.99,2.010000000000005
16007,Aporo,55.8695901404,10.218973918,25.7380338206,Michoacán de Ocampo,3536,100.0,Rural,153210.0,43.0,400.0,IV,Balsas,99.46,0.5400000000000063
16008,Aquila,48.8245162191,16.1753072078,63.2295484361,Michoacán de Ocampo,25868,100.0,Rural,0.0,0.0,0.0,VIII,Lerma-Santiago-Pacífico,87.58,12.420000000000002
16009,Ario,45.7273171451,6.9615633578,22.7511861727,Michoacán de Ocampo,36360,50.22827282728273,Rural,7832318.0,216.0,8509.0,IV,Balsas,97.11,2.8900000000000006
16010,Arteaga,46.9374407828,8.5928523056,35.2745448719,Michoacán de Ocampo,21228,47.96495195025438,Urbano,1094315.0,54.0,3651.0,IV,Balsas,97.27,2.730000000000004
16011,Briseñas,44.991066517,4.858954371,3.3430160843,Michoacán de Ocampo,11689,27.76969800667294,Urbano,1094743.0,94.0,3485.0,VIII,Lerma-Santiago-Pacífico,99.19,0.8100000000000023
16012,Buenavista,51.9021647487,5.5929916751,15.588070844,Michoacán de Ocampo,45666,33.21070380589497,Urbano,1126464.0,25.0,2259.0,IV,Balsas,98.37,1.6299999999999955
16013,Carácuaro,62.5799091941,11.9838819523,39.772985244,Michoacán de Ocampo,9536,56.491191275167786,Rural,295225.0,32.0,977.0,IV,Balsas,97.44,2.5600000000000023
16014,Coahuayana,47.4456302416,7.6825689571,20.9242036547,Michoacán de Ocampo,17215,30.153935521347663,Urbano,3135383.0,184.0,4165.0,VIII,Lerma-Santiago-Pacífico,98.74,1.2600000000000051
16015,Coalcomán de Vázquez Pallares,50.4323833568,7.7664540063,29.6047004068,Michoacán de Ocampo,20801,33.62819095235806,Urbano,2106052.0,107.0,4905.0,VIII,Lerma-Santiago-Pacífico,98.87,1.1299999999999955
16016,Coeneo,49.0580717576,11.6384238841,29.9610400073,Michoacán de Ocampo,20978,68.57183716274193,Rural,978834.0,47.0,2597.0,VIII,Lerma-Santiago-Pacífico,97.41,2.5900000000000034
16017,Contepec,58.5349873116,10.3431616068,21.7793584406,Michoacán de Ocampo,35089,79.82558636609764,Rural,1864418.0,53.0,2363.0,VIII,Lerma-Santiago-Pacífico,97.57,2.430000000000007
16018,Copándaro,66.0622989492,8.8555650869,21.8743298306,Michoacán de Ocampo,9490,66.64910432033719,Rural,1114779.0,118.0,992.0,VIII,Lerma-Santiago-Pacífico,96.46,3.5400000000000063
16019,Cotija,46.6173234205,5.1767565141,15.5699000457,Michoacán de Ocampo,20287,30.6255237344112,Urbano,5916903.0,293.0,11425.0,IV,Balsas,97.96,2.0400000000000063
16020,Cuitzeo,65.2823076918,13.2988679655,17.3317244758,Michoacán de Ocampo,29923,25.408548608094105,Urbano,4968304.0,166.0,4221.0,VIII,Lerma-Santiago-Pacífico,99.27,0.730000000000004
16021,Charapan,81.4433444754,31.4287293979,77.7273548703,Michoacán de Ocampo,13550,15.173431734317344,Urbano,1220146.0,90.0,1485.0,IV,Balsas,74.09,25.909999999999997
16022,Charo,44.3979854656,6.6643845596,12.9093573602,Michoacán de Ocampo,28077,58.834633329771705,Rural,2620883.0,104.0,2435.0,VIII,Lerma-Santiago-Pacífico,97.33,2.6700000000000017
16023,Chavinda,53.3383945492,8.790063204,12.2777125411,Michoacán de Ocampo,10419,36.69258086188694,Urbano,2283215.0,219.0,2852.0,VIII,Lerma-Santiago-Pacífico,98.36,1.6400000000000006
16024,Cherán,76.5427407616,26.9558114263,57.7623655103,Michoacán de Ocampo,20607,3.3726403649245404,Urbano,1812379.0,88.0,4951.0,VIII,Lerma-Santiago-Pacífico,92.09,7.909999999999997
16025,Chilchota,66.6234743062,20.6269752412,49.8974542449,Michoacán de Ocampo,40571,26.518942101501068,Urbano,1130261.0,28.0,1830.0,VIII,Lerma-Santiago-Pacífico,96.91,3.0900000000000034
16026,Chinicuila,41.614965096,4.4232111693,34.6204188482,Michoacán de Ocampo,5046,100.0,Rural,72050.0,15.0,256.0,VIII,Lerma-Santiago-Pacífico,98.88,1.1200000000000045
16027,Chucándiro,49.9077679852,5.3513014962,19.1227710596,Michoacán de Ocampo,4950,100.0,Rural,369271.0,75.0,856.0,VIII,Lerma-Santiago-Pacífico,88.66,11.340000000000003
16028,Churintzio,38.6297249159,1.9853552345,7.0849000594,Michoacán de Ocampo,5235,50.71633237822349,Rural,2258399.0,432.0,1653.0,VIII,Lerma-Santiago-Pacífico,98.58,1.4200000000000017
16029,Churumuco,62.937867706,14.63938253,52.9591055776,Michoacán de Ocampo,12422,64.52262115601353,Rural,13520.0,1.0,13.0,IV,Balsas,96.91,3.0900000000000034
16030,Ecuandureo,45.1604030129,6.3292566847,12.8753017835,Michoacán de Ocampo,11852,63.22983462706716,Rural,4344401.0,367.0,3189.0,VIII,Lerma-Santiago-Pacífico,99.54,0.45999999999999375
16031,Epitacio Huerta,52.6047938907,8.3438993492,18.6491391011,Michoacán de Ocampo,16144,100.0,Rural,984643.0,61.0,1294.0,VIII,Lerma-Santiago-Pacífico,97.65,2.3499999999999943
16032,Erongarícuaro,56.6782466391,14.4499514445,34.1642256433,Michoacán de Ocampo,15723,61.3050944476245,Rural,643575.0,41.0,947.0,VIII,Lerma-Santiago-Pacífico,97.52,2.480000000000004
16033,Gabriel Zamora,47.8073401724,6.8687913544,22.0657818752,Michoacán de Ocampo,21526,42.81798754993961,Urbano,1541389.0,72.0,4042.0,IV,Balsas,97.14,2.8599999999999994
16034,Hidalgo,66.2604617796,16.3538221218,18.5164301687,Michoacán de Ocampo,126019,30.85804521540403,Urbano,37908156.0,302.0,29454.0,IV,Balsas,95.54,4.459999999999994
16035,La Huacana,59.4503251953,12.9604605491,38.5212964726,Michoacán de Ocampo,30764,58.32791574567676,Rural,2876232.0,94.0,4092.0,IV,Balsas,95.65,4.349999999999994
16036,Huandacareo,49.06736481,7.5115108319,8.6411585858,Michoacán de Ocampo,11664,42.65260631001372,Urbano,5688525.0,489.0,4263.0,VIII,Lerma-Santiago-Pacífico,99.53,0.46999999999999886
16037,Huaniqueo,46.2240863571,6.4810768631,17.7136168552,Michoacán de Ocampo,7946,67.34205889755852,Rural,915706.0,115.0,849.0,VIII,Lerma-Santiago-Pacífico,98.94,1.0600000000000023
16038,Huetamo,41.8542908516,7.4747087818,32.7733008919,Michoacán de Ocampo,42383,43.760469999764055,Urbano,5800365.0,138.0,6803.0,IV,Balsas,94.98,5.019999999999996
16039,Huiramba,53.9965011287,5.3634311512,10.9029345372,Michoacán de Ocampo,9020,63.95787139689578,Rural,666500.0,74.0,1150.0,VIII,Lerma-Santiago-Pacífico,99.1,0.9000000000000057
16040,Indaparapeo,65.8328789152,17.5052645423,30.9007527737,Michoacán de Ocampo,18409,39.708838068336135,Urbano,1749605.0,95.0,3008.0,VIII,Lerma-Santiago-Pacífico,96.97,3.030000000000001
16041,Irimbo,61.9799201938,11.7690403146,20.6580019383,Michoacán de Ocampo,16044,61.39366741460982,Rural,2314573.0,144.0,2250.0,VIII,Lerma-Santiago-Pacífico,95.06,4.939999999999998
16042,Ixtlán,47.0997716154,5.9955719256,10.3603530203,Michoacán de Ocampo,14316,64.43839061190276,Rural,2139475.0,150.0,2247.0,VIII,Lerma-Santiago-Pacífico,99.5,0.5
16043,Jacona,47.2395381052,8.7902434789,8.3172986671,Michoacán de Ocampo,68882,6.344182805377312,Urbano,32787109.0,477.0,23361.0,VIII,Lerma-Santiago-Pacífico,99.31,0.6899999999999977
16044,Jiménez,44.6776253066,5.9578477089,15.0184301516,Michoacán de Ocampo,12973,69.36714715177676,Rural,1750211.0,135.0,3785.0,VIII,Lerma-Santiago-Pacífico,98.49,1.5100000000000051
16045,Jiquilpan,41.4213788664,4.9733851063,6.1280860187,Michoacán de Ocampo,36186,31.84657049687725,Urbano,23583317.0,652.0,16009.0,VIII,Lerma-Santiago-Pacífico,98.58,1.4200000000000017
16046,Juárez,61.8928433821,13.1130143507,24.0640047804,Michoacán de Ocampo,14960,56.109625668449205,Rural,0.0,0.0,0.0,IV,Balsas,95.86,4.140000000000001
16047,Jungapeo,50.5798886391,9.0136354384,39.0245261953,Michoacán de Ocampo,19901,74.82036078589016,Rural,391535.0,20.0,960.0,IV,Balsas,97.82,2.180000000000007
16048,Lagunillas,61.0734693878,6.1091393079,6.1224489796,Michoacán de Ocampo,5751,53.677621283255085,Rural,934545.0,163.0,883.0,VIII,Lerma-Santiago-Pacífico,99.53,0.46999999999999886
16049,Madero,70.2472831891,17.4942528789,24.362499505,Michoacán de Ocampo,19768,61.38709024686362,Rural,948916.0,50.0,1278.0,IV,Balsas,95.58,4.420000000000002
16050,Maravatío,60.0974075071,10.3579936146,17.9316983722,Michoacán de Ocampo,89328,45.24225326885188,Urbano,15880744.0,178.0,16530.0,VIII,Lerma-Santiago-Pacífico,96.84,3.1599999999999966
16051,Marcos Castellanos,39.7153535603,3.4765523216,5.514600359,Michoacán de Ocampo,14015,25.32286835533357,Urbano,6479718.0,463.0,7446.0,VIII,Lerma-Santiago-Pacífico,99.35,0.6500000000000057
16052,Lázaro Cárdenas,31.099846728,4.6931927547,8.3246815074,Michoacán de Ocampo,196381,8.089377281916276,Urbano,122128161.0,623.0,60547.0,IV,Balsas,98.36,1.6400000000000006
16053,Morelia,27.2546418088,3.4073044699,5.0255204152,Michoacán de Ocampo,849317,7.026351762651636,Urbano,537853931.0,633.0,222969.0,VIII,Lerma-Santiago-Pacífico,96.9,3.0999999999999943
16054,Morelos,46.6906910779,4.01057246,22.0474471377,Michoacán de Ocampo,7985,68.36568566061365,Rural,1314954.0,165.0,895.0,VIII,Lerma-Santiago-Pacífico,98.97,1.0300000000000011
16055,Múgica,54.7953502388,10.7440483813,26.0595895566,Michoacán de Ocampo,45804,16.996332198061303,Urbano,2541602.0,56.0,8021.0,IV,Balsas,96.79,3.2099999999999937
16056,Nahuatzen,78.1637148746,30.1371426716,72.3024831509,Michoacán de Ocampo,32613,9.143593045717964,Urbano,1701368.0,52.0,3121.0,VIII,Lerma-Santiago-Pacífico,86.7,13.299999999999997
16057,Nocupétaro,59.957996769,10.3270784143,39.2692929042,Michoacán de Ocampo,8621,54.64563275722074,Rural,292886.0,36.0,648.0,IV,Balsas,92.26,7.739999999999995
16058,Nuevo Parangaricutiro,55.7017364914,9.0611546485,16.2661959265,Michoacán de Ocampo,21117,20.703698442013543,Urbano,4516435.0,215.0,5711.0,IV,Balsas,99.71,0.29000000000000625
16059,Nuevo Urecho,43.3153724247,5.3206927779,37.1971926647,Michoacán de Ocampo,9049,100.0,Rural,85725.0,9.0,334.0,IV,Balsas,99.19,0.8100000000000023
16060,Numarán,55.5035499727,3.9804478427,5.8438012015,Michoacán de Ocampo,9458,49.37618946923239,Urbano,2820915.0,299.0,7994.0,VIII,Lerma-Santiago-Pacífico,99.78,0.21999999999999886
16061,Ocampo,77.2861272348,26.2787618822,48.4091690875,Michoacán de Ocampo,24774,68.93921046258174,Rural,34513.0,1.0,93.0,IV,Balsas,93.17,6.829999999999998
16062,Pajacuarán,68.1933911152,16.5701099049,16.1126806785,Michoacán de Ocampo,21039,30.443462141736777,Urbano,907515.0,43.0,1872.0,VIII,Lerma-Santiago-Pacífico,98.94,1.0600000000000023
16063,Panindícuaro,50.2318302234,7.9498157965,23.7594458065,Michoacán de Ocampo,14907,64.66760582276783,Rural,1044711.0,70.0,2091.0,VIII,Lerma-Santiago-Pacífico,99.11,0.8900000000000006
16064,Parácuaro,59.651052747,13.5413121082,39.3298399475,Michoacán de Ocampo,27050,47.61922365988909,Urbano,1027202.0,38.0,1052.0,IV,Balsas,98.76,1.2399999999999949
16065,Paracho,60.7185322754,18.3422491145,53.1113121052,Michoacán de Ocampo,39697,20.27861047434315,Urbano,4175050.0,105.0,4805.0,IV,Balsas,86.65,13.349999999999994
16066,Pátzcuaro,51.6130985403,11.9138963953,24.8904412742,Michoacán de Ocampo,98441,25.88961916274723,Urbano,24077494.0,245.0,27659.0,VIII,Lerma-Santiago-Pacífico,96.7,3.299999999999997
16067,Penjamillo,49.6008898417,6.9669452645,25.0655598361,Michoacán de Ocampo,16646,79.8329929112099,Rural,1628618.0,98.0,2022.0,VIII,Lerma-Santiago-Pacífico,99.33,0.6700000000000017
16068,Peribán,34.4201235329,4.2008933775,9.3470950578,Michoacán de Ocampo,29514,40.19109575116894,Urbano,8989261.0,306.0,7700.0,IV,Balsas,98.98,1.019999999999996
16069,La Piedad,35.7409144547,3.6472559855,5.1900421963,Michoacán de Ocampo,107070,14.816475203138136,Urbano,62896034.0,591.0,32761.0,VIII,Lerma-Santiago-Pacífico,99.08,0.9200000000000017
16070,Purépero,43.5781896367,3.1981726913,5.2709763673,Michoacán de Ocampo,15520,10.947164948453608,Urbano,10031970.0,647.0,8638.0,VIII,Lerma-Santiago-Pacífico,99.26,0.7399999999999949
16071,Puruándiro,51.7888832659,6.3353538179,14.2474955804,Michoacán de Ocampo,69278,43.10748000808338,Urbano,13107813.0,189.0,20480.0,VIII,Lerma-Santiago-Pacífico,98.46,1.5400000000000063
16072,Queréndaro,61.4189047953,11.2237170711,10.8610917589,Michoacán de Ocampo,13996,32.31637610745927,Urbano,1088980.0,78.0,1716.0,VIII,Lerma-Santiago-Pacífico,98.86,1.1400000000000006
16073,Quiroga,62.3267922396,12.5081664936,27.450916362,Michoacán de Ocampo,27188,24.076798587612185,Urbano,6752601.0,248.0,5863.0,VIII,Lerma-Santiago-Pacífico,97.58,2.4200000000000017
16074,Cojumatlán de Régules,59.0846627037,8.0256676465,17.6735393418,Michoacán de Ocampo,10553,31.28968065952809,Urbano,662685.0,63.0,3150.0,VIII,Lerma-Santiago-Pacífico,99.76,0.23999999999999488
16075,Los Reyes,44.3672805032,7.1262331966,16.9177165071,Michoacán de Ocampo,78986,20.598587091383283,Urbano,14895029.0,189.0,16803.0,IV,Balsas,90.89,9.11
16076,Sahuayo,46.2028423038,5.8877017254,1.931502837,Michoacán de Ocampo,78514,10.790432279593448,Urbano,29751161.0,379.0,29652.0,VIII,Lerma-Santiago-Pacífico,99.07,0.9300000000000068
16077,San Lucas,53.8620442639,13.1355506993,42.6461610929,Michoacán de Ocampo,17765,63.54066985645933,Rural,471515.0,27.0,520.0,IV,Balsas,88.79,11.209999999999994
16078,Santa Ana Maya,57.9663341901,9.4631452598,14.7695893617,Michoacán de Ocampo,12840,43.769470404984425,Urbano,2545402.0,199.0,6836.0,VIII,Lerma-Santiago-Pacífico,99.46,0.5400000000000063
16079,Salvador Escalante,62.4039048445,14.3264517003,37.8222783028,Michoacán de Ocampo,49963,37.32361947841403,Urbano,1938325.0,39.0,6245.0,IV,Balsas,96.77,3.230000000000004
16080,Senguio,58.0326195918,12.7532604878,34.6122207933,Michoacán de Ocampo,19884,86.10440555220278,Rural,1129114.0,57.0,587.0,VIII,Lerma-Santiago-Pacífico,97.96,2.0400000000000063
16081,Susupuato,65.3021344595,15.1118593768,44.0703116083,Michoacán de Ocampo,9141,100.0,Rural,0.0,0.0,0.0,IV,Balsas,92.61,7.390000000000001
16082,Tacámbaro,42.0701759045,5.9666663782,20.7231511971,Michoacán de Ocampo,79677,46.3496366580067,Urbano,11529549.0,145.0,12745.0,IV,Balsas,98.92,1.0799999999999983
16083,Tancítaro,28.4995124073,4.2743786657,32.9765514868,Michoacán de Ocampo,33540,75.75134168157423,Rural,2651192.0,79.0,1790.0,IV,Balsas,98.23,1.769999999999996
16084,Tangamandapio,61.8770026762,19.7682722623,35.8397626507,Michoacán de Ocampo,31753,16.080370358706265,Urbano,2958506.0,93.0,5031.0,VIII,Lerma-Santiago-Pacífico,96.89,3.1099999999999994
16085,Tangancícuaro,48.0661326397,8.5299007234,19.2753144439,Michoacán de Ocampo,35293,37.54285552375825,Urbano,7902876.0,224.0,6067.0,VIII,Lerma-Santiago-Pacífico,95.86,4.140000000000001
16086,Tanhuato,39.6027783545,4.3963137411,3.6306976669,Michoacán de Ocampo,15549,44.00282976397196,Urbano,2236600.0,144.0,4700.0,VIII,Lerma-Santiago-Pacífico,99.78,0.21999999999999886
16087,Taretan,31.5795960376,2.6654620984,15.8820322916,Michoacán de Ocampo,15593,54.357724620021806,Rural,1015678.0,65.0,2312.0,IV,Balsas,97.86,2.1400000000000006
16088,Tarímbaro,33.3912073481,3.6749167217,4.3914317548,Michoacán de Ocampo,114593,42.60382396830522,Urbano,41901325.0,366.0,37884.0,VIII,Lerma-Santiago-Pacífico,99.52,0.480000000000004
16089,Tepalcatepec,30.6015593778,2.6679608586,23.1622139125,Michoacán de Ocampo,24170,28.4526272238312,Urbano,1313348.0,55.0,5338.0,IV,Balsas,97.73,2.269999999999996
16090,Tingambato,64.6674171219,16.6821168002,34.9349978731,Michoacán de Ocampo,16362,9.326488204375991,Urbano,568817.0,35.0,961.0,IV,Balsas,97.36,2.6400000000000006
16091,Tingüindín,39.8425802265,5.6555997903,22.4881899673,Michoacán de Ocampo,14957,47.93073477301599,Urbano,4387606.0,294.0,3405.0,IV,Balsas,98.51,1.4899999999999949
16092,Tiquicheo de Nicolás Romero,54.118181194,13.3347286845,58.629571759,Michoacán de Ocampo,13196,72.23401030615338,Rural,207000.0,16.0,684.0,IV,Balsas,87.61,12.39
16093,Tlalpujahua,60.1112792115,14.1759301448,33.4478276983,Michoacán de Ocampo,28556,87.2986412662838,Rural,5277642.0,185.0,2889.0,VIII,Lerma-Santiago-Pacífico,90.92,9.079999999999998
16094,Tlazazalca,43.5904868674,3.5709481102,15.2146060218,Michoacán de Ocampo,6424,53.26899128268992,Rural,2100425.0,327.0,2919.0,VIII,Lerma-Santiago-Pacífico,99.52,0.480000000000004
16095,Tocumbo,31.9412534468,4.1642436257,12.9547791422,Michoacán de Ocampo,12510,37.76978417266187,Urbano,487587.0,40.0,660.0,IV,Balsas,97.64,2.3599999999999994
16096,Tumbiscatío,53.3461254613,12.8068265683,45.7933579336,Michoacán de Ocampo,6473,100.0,Rural,245933.0,41.0,691.0,VIII,Lerma-Santiago-Pacífico,97.34,2.6599999999999966
16097,Turicato,52.2934709491,9.7723860589,38.5976798262,Michoacán de Ocampo,29494,76.79188987590696,Rural,132000.0,5.0,448.0,IV,Balsas,95.23,4.769999999999996
16098,Tuxpan,50.720737359,8.6448258356,24.1071504797,Michoacán de Ocampo,25821,65.29181673831378,Rural,4587656.0,178.0,6506.0,IV,Balsas,95.76,4.239999999999995
16099,Tuzantla,63.0240091639,15.4754536587,42.8068831789,Michoacán de Ocampo,14594,79.72454433328765,Rural,0.0,0.0,0.0,IV,Balsas,95.76,4.239999999999995
16100,Tzintzuntzan,63.2895035715,14.8800553095,33.1552054171,Michoacán de Ocampo,14911,47.82375427536718,Urbano,546802.0,37.0,761.0,VIII,Lerma-Santiago-Pacífico,95.36,4.640000000000001
16101,Tzitzio,65.785129847,17.9194829835,39.6655994308,Michoacán de Ocampo,9597,100.0,Rural,49888.0,6.0,157.0,IV,Balsas,92.42,7.579999999999998
16102,Uruapan,42.1475574411,8.0180204875,13.4453801773,Michoacán de Ocampo,357427,6.3671742761458985,Urbano,134617337.0,377.0,135495.0,IV,Balsas,98.03,1.9699999999999989
16103,Venustiano Carranza,61.1710922104,10.4872846416,6.2474068704,Michoacán de Ocampo,23514,21.008760738283573,Urbano,1446477.0,62.0,3407.0,VIII,Lerma-Santiago-Pacífico,99.27,0.730000000000004
16104,Villamar,39.7885202807,5.5352287859,16.0697775549,Michoacán de Ocampo,15893,59.80620398917763,Rural,790895.0,50.0,758.0,VIII,Lerma-Santiago-Pacífico,99.2,0.7999999999999972
16105,Vista Hermosa,44.7738817711,4.7341123286,8.3269651009,Michoacán de Ocampo,21010,28.65302237029986,Urbano,1240742.0,59.0,1614.0,VIII,Lerma-Santiago-Pacífico,98.3,1.7000000000000028
16106,Yurécuaro,48.7835854612,8.27242148,6.4233813722,Michoacán de Ocampo,32305,17.378114842903575,Urbano,7900036.0,245.0,9853.0,VIII,Lerma-Santiago-Pacífico,99.65,0.3499999999999943
16107,Zacapu,46.4933124203,8.8150288899,8.3389872312,Michoacán de Ocampo,76909,19.41385273505051,Urbano,25786327.0,336.0,25988.0,VIII,Lerma-Santiago-Pacífico,98.43,1.5699999999999932
16108,Zamora,44.0204675577,6.9096310508,5.3625373126,Michoacán de Ocampo,205252,10.784791378403137,Urbano,84877305.0,414.0,89939.0,VIII,Lerma-Santiago-Pacífico,98.02,1.980000000000004
16109,Zináparo,28.4551948052,1.5246753247,10.1623376623,Michoacán de Ocampo,3235,100.0,Rural,1266562.0,392.0,705.0,VIII,Lerma-Santiago-Pacífico,98.24,1.7600000000000051
